cycle_number,cycle_normalized,lifecycle_stage,cycles_from_start,cycle_capacity_ah,avg_temp_c,avg_voltage_v,avg_current_a,internal_resistance,capacity_fade_rate,ir_growth_rate,ir_cumulative_growth,cap_normalized,arrhenius_factor,src_calce,src_nasa,src_stanford,chem_CS2,chem_CX2,chem_LFP,chem_NMC
593,0.6880093131468218,2,591,1.054132,33.3383484039363,3.8257,-0.05865,0.017148152,-0.0001408545454545,-7.893900000000009e-05,0.0003173019999999,0.9749955141023672,3.0075983238640363e-09,0,0,1,0,0,1,0
7,0.0049309664693793,0,5,1.0772,33.30611999024807,3.8257,-0.05865,0.016575195,0.0005152571428571,-1.907899999999824e-05,-0.0001126359999999,1.0024792096309476,3.0013983699459797e-09,0,0,1,0,0,1,0
390,0.5250338294922188,1,388,1.0643,35.30415938786771,3.8257,-0.05865,0.016691096,-7.855151515145107e-05,-2.210799999999985e-05,-0.000291404,0.9885595341704618,3.408238990441482e-09,0,0,1,0,0,1,0
414,0.5894134477741142,1,412,1.059862,36.24453347716678,3.8257,-0.05865,0.016973061,-0.0001636666666666,-2.0243999999999124e-05,0.000205161,0.981469117201745,3.616313545561323e-09,0,0,1,0,0,1,0
475,0.9239766081691232,2,474,0.900655,34.35928726255089,3.8257,-0.05865,0.019788302,-0.0018372303030302,0.00015632,0.002437718,0.8447629490049833,3.210054210125014e-09,0,0,1,0,0,1,0
213,0.172526573996954,0,211,1.081705,30.597402493408666,3.8257,-0.05865,0.016286235,-1.1557575757555047e-05,-4.566900000000165e-05,-8.346899999999921e-05,1.0018356559969548,2.519540083795365e-09,0,0,1,0,0,1,0
252,0.3434065934018763,1,250,1.071724,33.795490974431885,3.8257,-0.05865,0.016360203,-5.11636363636379e-05,-3.723199999999816e-05,0.000120741,0.9943284559724708,3.096788613696155e-09,0,0,1,0,0,1,0
466,0.5856423173729768,1,465,1.036862,36.16532582669854,3.8257,-0.05865,0.015147413,-8.950909090905355e-05,-5.177000000000306e-06,-0.0004063909999999,0.9798753871117424,3.5983579955897527e-09,0,0,1,0,0,1,0
459,0.9271255060541068,2,458,0.8956,33.454808885501386,3.8257,-0.05865,0.019988038,-0.0017610909090909,-4.432099999999994e-05,0.0023368209999999,0.8430160319886744,3.030098448641337e-09,0,0,1,0,0,1,0
688,0.7046153846081578,2,687,0.192264,34.03493465930351,3.8866,-0.0929,0.124268,-0.0057297757575757,0.000116,0.093823,0.1837343180202288,3.144446448073661e-09,1,0,0,1,0,0,0
394,0.216767788195164,0,393,1.233344,34.03493465930351,3.8272,-0.0346,0.092985,0.0001311939393939,-0.0009259999999999,0.039383,0.9418686257364648,3.144446448073661e-09,1,0,0,0,1,0,0
247,0.2920143027378782,0,245,1.074704,34.50457961745582,3.8257,-0.05865,0.01638582,-7.721212121186338e-06,-2.0317000000002333e-05,0.0002112189999999,0.9959760751626902,3.239839415255518e-09,0,0,1,0,0,1,0
138,0.2795918367289879,0,137,1.050005,34.20563016614413,3.8257,-0.05865,0.016339794,-0.0002689272727272,2.943000000001777e-06,-0.0009721109999999,0.983499762556188,3.178821892865494e-09,0,0,1,0,0,1,0
327,0.2657399836445974,0,325,1.077106,29.88867937500001,3.8257,-0.05865,0.016458508,-7.515151515170935e-06,1.0559999999992795e-06,8.880400000000135e-05,0.9975762301997826,2.40553320421146e-09,0,0,1,0,0,1,0
276,0.2607040913390989,0,274,1.081061,32.89982772879775,3.8257,-0.05865,0.017132061,-5.558787878784858e-05,-4.297500000000065e-05,0.000153834,0.9982335679342256,2.9242162080579755e-09,0,0,1,0,0,1,0
911,0.988056460358436,2,910,0.897783,38.28142232304268,3.8257,-0.05865,0.017259713,-0.0015652545454545,0.0001190229999999,0.0019765749999999,0.849066935508277,4.106562810105689e-09,0,0,1,0,0,1,0
1579,0.9621951219453524,2,1578,0.911454,34.84890855900446,3.8257,-0.05865,0.016726699,-0.0004964242424241,6.181000000000936e-06,0.000297223,0.8552527744336421,3.311420537560587e-09,0,0,1,0,0,1,0
453,0.2295581513446949,0,452,1.087698,34.03493465930351,3.8272,-0.0696,0.080938,-0.0014259878787878,0.0002019999999999,0.0433599999999999,0.8879210836951039,3.144446448073661e-09,1,0,0,0,1,0,0
751,0.863898500566737,2,749,0.986219,34.66413797118161,3.8257,-0.05865,0.017222779,-0.0007913757575757,4.959900000000087e-05,0.000846392,0.906742144309158,3.2728348022224073e-09,0,0,1,0,0,1,0
1365,0.7581989994399211,2,1364,1.010871,34.414285257876884,3.8257,-0.05865,0.015535222,-9.163636363631812e-05,-3.321000000000573e-06,-0.0002428869999999,0.9457981927429028,3.221299863308749e-09,0,0,1,0,0,1,0
976,0.9321223709279912,2,975,0.9362,32.616677772483804,3.8257,-0.05865,0.015907831,-0.0007938363636363,1.0201000000001348e-05,0.000610325,0.8735319447515771,2.8714861458568082e-09,0,0,1,0,0,1,0
852,0.6131123919264185,1,851,1.014091,36.42783833097698,3.8257,-0.05865,0.014860187,-8.20181818181653e-05,-7.728000000000249e-06,-0.0001115209999999,0.9667778583883334,3.658175466403362e-09,0,0,1,0,0,1,0
1673,0.9222283507946928,2,1672,0.892494,34.03493465930351,3.8089,-0.053,0.103081,-0.004691909090909,-0.0002969999999999,0.049479,0.6815714814828956,3.144446448073661e-09,1,0,0,0,1,0,0
474,0.888888888872149,2,472,0.935884,34.53236417729731,3.8257,-0.05865,0.016912647,-0.0007228787878787,1.1544999999998223e-05,0.0011719099999999,0.8725133550245658,3.2455634777897597e-09,0,0,1,0,0,1,0
383,0.6205211726283303,1,381,1.052716,36.79070428598854,3.8257,-0.05865,0.016276293,-0.0001296303030303,7.381300000000243e-05,1.5938999999999537e-05,0.981140797669232,3.7423286043733504e-09,0,0,1,0,0,1,0
564,0.7181122448887995,2,563,1.020165,34.785802725358494,3.8257,-0.05865,0.018373886,-0.0002198787878787,-3.259599999999932e-05,-0.000178408,0.972333948409824,3.2981964460027483e-09,0,0,1,0,0,1,0
446,0.8508604206338267,2,445,0.961776,30.46512568338335,3.8257,-0.05865,0.018495541,-0.0013252848484848,-0.0002705209999999,0.0010587259999999,0.9039426530034896,2.4979000848876508e-09,0,0,1,0,0,1,0
451,0.2743902439007659,0,450,1.058757,34.67857931603625,3.8257,-0.05865,0.015992858,-5.1818181818023815e-06,4.228999999997957e-06,-0.0004366179999999,0.9934729143775108,3.2758359905898652e-09,0,0,1,0,0,1,0
1976,0.9026508226649788,2,1975,0.98427,33.69267964410396,3.8257,-0.05865,0.015514147,-0.0001256242424242,6.288000000000127e-05,0.000156449,0.9241581341633452,3.076525287144737e-09,0,0,1,0,0,1,0
341,0.3520249221147246,1,339,1.076628,35.409600062100395,3.8257,-0.05865,0.016652271,-7.384242424247697e-05,7.491899999999968e-05,-0.000104197,0.9938382890105538,3.4310222603926797e-09,0,0,1,0,0,1,0
1252,0.9781078967867232,2,1251,1.303401,34.03493465930351,3.8202,-0.0666,0.089255,-0.0034075939393938,-0.0006349999999999,0.050957,1.0437612211852776,3.144446448073661e-09,1,0,0,0,1,0,0
119,0.1805555555527692,0,117,1.067907,33.44433276772384,3.8257,-0.05865,0.016272115,-5.017575757579523e-05,2.089599999999941e-05,0.000160663,0.999689208126646,3.028068296982901e-09,0,0,1,0,0,1,0
416,0.7685185185042867,2,415,1.006678,33.889564239130365,3.8257,-0.05865,0.017944293,-0.0007285515151515,0.000141412,0.0006352379999999,0.9423918009091792,3.115434642740221e-09,0,0,1,0,0,1,0
154,0.1852300242108325,0,153,1.065219,33.48227552007633,3.8257,-0.05865,0.015212061,-5.013939393938804e-05,3.382000000001425e-06,-0.0002732819999999,1.0014647523976157,3.035426972632322e-09,0,0,1,0,0,1,0
408,0.4376344085974448,1,407,1.065471,34.51730916147987,3.8257,-0.05865,0.016006015,-5.06545454545512e-05,-4.048000000003021e-06,-0.000175938,0.9928277771979784,3.242460778550392e-09,0,0,1,0,0,1,0
53,0.0700549450539827,0,51,1.081477,33.99479667590027,3.8257,-0.05865,0.016006351,2.413333333336774e-05,-7.012600000000022e-05,-0.000233111,1.003377134019337,3.136411904233505e-09,0,0,1,0,0,1,0
136,0.1898016997140254,0,134,1.079695,33.766602684354886,3.8257,-0.05865,0.016180156,-4.902424242421045e-05,-2.258999999997513e-06,0.000107827,0.9998434988109616,3.0910828819757553e-09,0,0,1,0,0,1,0
468,0.9511201629134192,2,467,0.874223,35.167491360000014,3.8257,-0.05865,0.020486113,-0.001818303030303,-6.545300000000004e-05,0.0030844419999999,0.813529622512458,3.378910290004532e-09,0,0,1,0,0,1,0
551,0.5303760848550592,1,550,1.05644,34.33794757228585,3.8257,-0.05865,0.015986748,-4.196969696968167e-05,-6.456000000001905e-06,4.933599999999705e-05,0.9888353076842435,3.205700300229935e-09,0,0,1,0,0,1,0
929,0.7335968379388649,2,928,1.01483,38.58021868748703,3.8257,-0.05865,0.014968466,-0.0001281636363636,5.1226999999999176e-05,5.434699999999973e-05,0.95738679245283,4.183280922575334e-09,0,0,1,0,0,1,0
319,0.3849878934578088,1,318,1.039381,37.65152556124774,3.8257,-0.05865,0.015106529,-7.633333333328939e-05,-8.319999999992223e-07,-0.0002623209999999,0.9898319902329208,3.9489499839077365e-09,0,0,1,0,0,1,0
442,0.5017103762770615,1,440,1.058162,35.068897319335946,3.8257,-0.05865,0.016828131,-0.0001437939393938,3.0122999999999955e-05,-0.000293055,0.9880444383855322,3.3578930497551872e-09,0,0,1,0,0,1,0
338,0.5067669172856125,1,337,0.994387,35.10051571947914,3.8257,-0.05865,0.014306628,-0.0002031939393939,-1.0879999999997836e-06,0.000789632,0.9363122337044796,3.364620311641135e-09,0,0,1,0,0,1,0
815,0.9509345794281432,2,814,0.926563,32.0347005265587,3.8257,-0.05865,0.015654022,-0.0009675696969696,1.1106999999999784e-05,0.000661577,0.8698488546751785,2.7657798869873926e-09,0,0,1,0,0,1,0
412,0.3901046622227393,1,410,1.075401,34.60550361838442,3.8257,-0.05865,0.016846363,-0.0001248909090909,-8.345999999999354e-06,-0.0001318639999999,0.9930072190098748,3.260674796902139e-09,0,0,1,0,0,1,0
378,0.7180952380815601,2,377,1.034072,33.967882699004946,3.8257,-0.05865,0.017907301,-0.0004795090909091,4.897599999999919e-05,0.00012728,0.9710052115122776,3.1310347791660054e-09,0,0,1,0,0,1,0
356,0.5049928673251785,1,354,1.06498,34.08324419766399,3.8257,-0.05865,0.016569575,-0.0001109575757575,-1.3031000000000154e-05,8.889100000000066e-05,0.9880760638021512,3.154141219899504e-09,0,0,1,0,0,1,0
1037,0.5261554088343009,1,1036,0.924632,34.03493465930351,3.8369,-0.1188,0.041306,0.0068837515151515,-0.0429069999999999,0.003728,0.7548053296587576,3.144446448073661e-09,1,0,0,0,1,0,0
97,0.5680473372444942,1,96,0.973096,33.171416952906554,3.8257,-0.05865,0.016674237,-0.0014356363636363,-0.000383055,-0.0011779949999999,0.9101329991208216,2.9756088770114674e-09,0,0,1,0,0,1,0
1220,0.6190959878079274,1,1219,0.86896,34.03493465930351,3.8242,-0.0796,0.083981,0.0021840303030302,0.0006079999999999,0.046403,0.7093585764501704,3.144446448073661e-09,1,0,0,0,1,0,0
30,0.0322952710492238,0,28,1.097905,31.94025188090735,3.8257,-0.05865,0.016188329,0.0001014242424242,9.773000000001114e-06,-0.0001228419999999,1.0036942435257032,2.748958639025272e-09,0,0,1,0,0,1,0
1328,0.72355507087937,2,1327,1.019296,34.188692339872645,3.8257,-0.05865,0.015587438,-8.680606060604882e-05,-4.676999999999806e-06,2.226100000000085e-05,0.9557671155936084,3.1753958617565434e-09,0,0,1,0,0,1,0
1401,0.8536585365801607,2,1400,0.978283,36.388407928212,3.8257,-0.05865,0.01577346,-0.0003133333333332,-3.9058000000001536e-05,-0.0006560159999999,0.9179610270307298,3.649134099815583e-09,0,0,1,0,0,1,0
66,0.0612629594716186,0,65,1.067549,34.932899339396506,3.8257,-0.05865,0.014972788,-2.3527272727269293e-05,1.064000000000273e-06,-0.0001955099999999,1.003124342243738,3.329094975214401e-09,0,0,1,0,0,1,0
240,0.1457317073161845,0,239,1.065492,34.136050586531326,3.8257,-0.05865,0.015969126,-4.6593939393911135e-05,-1.1061999999999184e-05,-0.0004603499999999,0.9997926270956627,3.164769113276233e-09,0,0,1,0,0,1,0
1109,0.9051512673679056,2,1107,1.015708,29.97321372095241,3.8257,-0.05865,0.016967269,-0.0001889696969696,-5.22999999999843e-06,0.000597565,0.9407116454868518,2.418883461156812e-09,0,0,1,0,0,1,0
407,0.8440748440572957,2,406,0.911154,31.736383790358843,3.8257,-0.05865,0.017485393,-0.0004147393939393,-8.948000000001677e-06,0.0002072879999999,0.9043810900168636,2.712962821099536e-09,0,0,1,0,0,1,0
390,0.4424173318079542,1,388,1.063918,36.14742603838764,3.8257,-0.05865,0.016524769,6.434545454545943e-05,-3.125899999999876e-05,-0.0005964169999999,0.9934190254405834,3.594311396387678e-09,0,0,1,0,0,1,0
284,0.6112311014986775,1,283,1.039869,33.51715830983836,3.8257,-0.05865,0.018044619,-0.0003050484848484,8.209000000002076e-06,0.000240421,0.9710606158233716,3.0422063588991143e-09,0,0,1,0,0,1,0
245,0.2783505154607291,0,243,1.087926,30.36984208724204,3.8257,-0.05865,0.017114248,-7.015757575759915e-05,-2.531000000000061e-06,0.0001619939999999,0.9938673845898054,2.482415729840678e-09,0,0,1,0,0,1,0
1636,0.9088382434635418,2,1635,0.948767,33.93443566954629,3.8257,-0.05865,0.015623491,-0.0003581757575757,1.2830000000000131e-05,-0.0001546179999999,0.8876920140493749,3.1243639554468063e-09,0,0,1,0,0,1,0
744,0.855824682804431,2,742,0.992088,32.96046760796021,3.8257,-0.05865,0.017257659,-0.0006656242424242,-3.80300000000014e-06,0.000946488,0.9069573548448436,2.9356214112957202e-09,0,0,1,0,0,1,0
246,0.3782945736375458,1,244,1.068195,33.8920306141947,3.8257,-0.05865,0.016774055,-3.623636363631319e-05,-4.297099999999929e-05,0.0001661199999999,0.9938371018748272,3.115924850006777e-09,0,0,1,0,0,1,0
530,0.7002652519801026,2,528,1.048595,34.4948034932951,3.8257,-0.05865,0.017118499,-0.0004024727272727,-7.652999999999827e-06,0.0005266709999999,0.9598202639655612,3.237827534065761e-09,0,0,1,0,0,1,0
1795,0.9280910501762644,2,1794,0.940286,36.75655235398582,3.8257,-0.05865,0.015997229,-0.0003261939393939,-0.0001428299999999,-1.257499999999731e-05,0.8794623816828163,3.7343349831403136e-09,0,0,1,0,0,1,0
129,0.2723404255261204,0,128,1.059162,33.11010052871753,3.8257,-0.05865,0.016217424,-0.0002334969696969,-1.6616000000000547e-05,-0.0008128339999999,0.9905977750031564,2.963935631828219e-09,0,0,1,0,0,1,0
465,0.4323062558316312,1,463,1.064419,33.996518691800105,3.8257,-0.05865,0.015978198,-7.192121212114742e-05,-4.7690000000016886e-06,-0.000459381,0.9891202432426656,3.1367562266622623e-09,0,0,1,0,0,1,0
551,0.3235294117628028,0,550,1.172294,34.03493465930351,3.8254,-0.0387,0.099124,0.0113064727272727,0.001154,0.044334,0.9208307706567442,3.144446448073661e-09,1,0,0,0,1,0,0
45,0.0542540073976047,0,44,1.067773,33.04795723029087,3.8257,-0.05865,0.015254563,-2.4975757575715248e-05,-1.403099999999942e-05,-0.0001869059999999,1.003756426393878,2.9521469503781872e-09,0,0,1,0,0,1,0
696,0.6479925303394213,1,694,1.043026,31.631679844206467,3.8257,-0.05865,0.016394664,-0.0001193939393939,-6.636000000000836e-06,-4.291500000000101e-05,0.9692406193692752,2.6946409698532847e-09,0,0,1,0,0,1,0
799,0.7441643323926783,2,797,1.030176,32.747440961462445,3.8257,-0.05865,0.016273845,-0.0002058424242423,7.405999999997997e-06,-0.000163734,0.9572996495766762,2.895730644743081e-09,0,0,1,0,0,1,0
1489,0.9095354523171788,2,1488,0.941531,37.71192745694896,3.8257,-0.05865,0.015211977,-0.0003702545454544,4.331999999999253e-06,-0.000255609,0.8877744797049084,3.9638250254030595e-09,0,0,1,0,0,1,0
806,0.9054054053952094,2,804,1.008418,34.43220770746273,3.8257,-0.05865,0.017318331,-0.000430709090909,9.51100000000024e-06,0.0005853369999999,0.9343224893079244,3.224972168991062e-09,0,0,1,0,0,1,0
745,0.7957219251251795,2,744,1.105603,34.03493465930351,3.8596,-0.0103,0.085844,-0.0032328484848485,-0.0012979999999999,0.054621,1.0614916528732012,3.144446448073661e-09,1,0,0,1,0,0,0
182,0.2893890675194632,0,180,1.08097,33.87409757344632,3.8257,-0.05865,0.017002136,-3.409090909090514e-05,5.874299999999999e-05,0.0002585369999999,0.9992540052154928,3.112362125851386e-09,0,0,1,0,0,1,0
107,0.1302211302195304,0,106,1.067083,34.34185869922817,3.8257,-0.05865,0.015082275,-4.072121212122807e-05,-1.8932000000001017e-05,-0.000176147,1.002705308380724,3.206497885483509e-09,0,0,1,0,0,1,0
280,0.6186252771481457,1,279,1.046794,34.05019416908849,3.8257,-0.05865,0.017840231,-0.0002347454545454,1.956900000000053e-05,-9.08969999999995e-05,0.9830546994002844,3.147505836068829e-09,0,0,1,0,0,1,0
1044,0.6011527377486966,1,1043,0.834743,34.03493465930351,3.8276,-0.0907,0.085801,8.192727272727054e-05,6.100000000000549e-05,0.049611,0.6599374487106306,3.144446448073661e-09,1,0,0,0,1,0,0
269,0.4777183600627858,1,268,1.049322,32.804752463302805,3.8257,-0.05865,0.017445281,-0.0001388848484848,-4.101999999998884e-06,-0.0003974199999999,0.9793978878004844,2.906414471229221e-09,0,0,1,0,0,1,0
1742,0.967759866587172,2,1741,0.906166,32.77089639377324,3.8257,-0.05865,0.016014606,-0.0004699939393939,-0.000370735,0.000236497,0.8478333685752834,2.900098859307544e-09,0,0,1,0,0,1,0
64,0.0690954773860666,0,55,0.373838,34.03493465930351,3.9365,-0.056,0.0,-0.0855438909090908,0.0,-0.121369,1.0049354573362508,3.144446448073661e-09,1,0,0,1,0,0,0
1547,0.859366314614456,2,1546,0.97636,34.64238614881902,3.8257,-0.05865,0.015464536,-0.0002946363636363,-2.883000000000399e-06,-0.0003135729999999,0.9135087696317932,3.268319014759437e-09,0,0,1,0,0,1,0
195,0.2443324936996935,0,194,1.057427,34.677016842390294,3.8257,-0.05865,0.015275064,-7.573333333330886e-05,7.553000000000419e-06,-0.0002787399999999,0.9993101212768992,3.275511159469251e-09,0,0,1,0,0,1,0
629,0.324883600619116,0,628,1.053543,36.52146569852295,3.8257,-0.05865,0.0158634,-3.736363636360621e-05,-8.468000000001058e-06,-0.0001464039999999,0.9853932058812525,3.6797247233680327e-09,0,0,1,0,0,1,0
452,0.429389312973002,1,450,1.066064,35.97411029709468,3.8257,-0.05865,0.016577953,7.430303030335088e-06,-1.378600000000174e-05,-0.00027892,0.9880468339448784,3.555340588070137e-09,0,0,1,0,0,1,0
182,0.1530612244884943,0,180,1.079,31.681869872842952,3.8257,-0.05865,0.016919205,-2.1393939393299807e-06,-1.2349999999987371e-06,-0.000119626,1.0034399670417864,2.7034096610336867e-09,0,0,1,0,0,1,0
1359,0.6896901980665836,2,1358,0.864766,34.03493465930351,3.8182,-0.0839,0.08665,0.0009217333333333,0.002228,0.049072,0.7059348862116877,3.144446448073661e-09,1,0,0,0,1,0,0
743,0.6864014801046587,2,742,0.380163,34.03493465930351,3.837,-0.0988,0.123078,-0.0045593393939393,0.000692,0.091163,0.3763952832150176,3.144446448073661e-09,1,0,0,1,0,0,0
424,0.8703703703524615,2,423,0.944954,29.591494595414147,3.8257,-0.05865,0.019384781,-0.0013127818181817,-7.224999999999593e-06,0.0016352539999999,0.8880403800809894,2.3591239639799753e-09,0,0,1,0,0,1,0
42,0.0387157695935909,0,41,1.035606,32.34967005653377,3.8257,-0.05865,0.017507412,2.6230303030342533e-05,0.0007709979999999,0.00046685,1.0058812045250791,2.8225463507258613e-09,0,0,1,0,0,1,0
384,0.4447031431845785,1,382,1.074781,35.223949842401495,3.8257,-0.05865,0.016451208,-6.323030303027671e-05,-2.347899999999986e-05,-0.000379642,0.99409433888968,3.3909986032137157e-09,0,0,1,0,0,1,0
647,0.7965474722466517,2,646,1.02205,35.00985694572972,3.8257,-0.05865,0.015294747,-0.0002322848484848,4.5769999999986655e-06,-0.000146722,0.960774673639306,3.345363683441401e-09,0,0,1,0,0,1,0
455,0.4378013500439942,1,454,1.061738,34.49515424782591,3.8257,-0.05865,0.015878709,-3.060606060602513e-05,-6.499999999701189e-08,-5.870300000000023e-05,0.9937942731343508,3.237899698325816e-09,0,0,1,0,0,1,0
532,0.5120540019237025,1,531,1.057374,33.905529681725376,3.8257,-0.05865,0.016055206,-6.879393939391552e-05,6.762000000000434e-06,0.0001177939999999,0.9897095382864332,3.1186091000784212e-09,0,0,1,0,0,1,0
912,0.7894280762496584,2,911,1.002916,35.082953743393006,3.8257,-0.05865,0.015763318,-0.0001217212121212,1.582999999999793e-05,2.2943999999996967e-05,0.9584231233449568,3.3608822609331886e-09,0,0,1,0,0,1,0
1090,0.5937840785136653,1,1089,1.03395,33.15635791389945,3.8257,-0.05865,0.015762182,-5.945454545457151e-05,1.2365999999999766e-05,0.000197005,0.969507786911762,2.9727381616216846e-09,0,0,1,0,0,1,0
332,0.6910229644949681,2,331,1.051088,32.93188495725065,3.8257,-0.05865,0.018441575,-0.0004062909090909,3.271600000000208e-05,0.000262717,0.978322340926564,2.9302405920589046e-09,0,0,1,0,0,1,0
105,0.1563909774412572,0,104,1.042723,34.005254469758775,3.8257,-0.05865,0.01386171,-0.0001992242424242,2.139999999999434e-06,0.0003447139999999,0.9818252865987148,3.1385034954659862e-09,0,0,1,0,0,1,0
207,0.2527607361932176,0,206,1.063363,35.24575901182413,3.8257,-0.05865,0.015429271,-3.2309090909054954e-05,6.30299999999917e-06,-0.0001961199999999,0.9962879160518118,3.3956785418089523e-09,0,0,1,0,0,1,0
692,0.878980891708548,2,690,0.962354,33.86845210079834,3.8257,-0.05865,0.018317966,-0.0008087999999999,-1.223199999999744e-05,0.001868239,0.8868682121249821,3.1112413074259433e-09,0,0,1,0,0,1,0
965,0.818877551013445,2,963,1.048859,30.93489260129516,3.8257,-0.05865,0.01752439,-4.571515151517765e-05,-0.000391677,0.000485559,0.9754096759883976,2.5755178118016715e-09,0,0,1,0,0,1,0
316,0.6081081080963685,1,315,1.051872,32.26400135964194,3.8257,-0.05865,0.017502839,-0.0002478424242423,-5.661100000000155e-05,-0.000256821,0.9835064964207976,2.8070037016250342e-09,0,0,1,0,0,1,0
371,0.4398092967766411,1,369,1.068979,36.95963608207553,3.8257,-0.05865,0.016007716,-1.7030303029988884e-06,-2.7009999999997453e-05,-0.0001668849999999,0.9906704626123446,3.782095043806744e-09,0,0,1,0,0,1,0
77,0.0716305372283541,0,76,1.067122,34.85415022710937,3.8257,-0.05865,0.015008355,-3.4672727272726094e-05,5.451000000000067e-06,-0.000159943,1.0027231109240158,3.3125210887655766e-09,0,0,1,0,0,1,0
385,0.3327556325794389,1,384,1.037645,34.96228810418474,3.8257,-0.05865,0.015604764,-5.780000000001765e-05,1.5489999999999948e-06,-0.00013561,0.9916114229140603,3.335299310617581e-09,0,0,1,0,0,1,0
196,0.2214611872120837,0,194,1.090448,32.21326428479854,3.8257,-0.05865,0.016913226,-4.06666666660696e-06,4.959699999999845e-05,0.0001060049999999,1.0004339549072228,2.7978349036176446e-09,0,0,1,0,0,1,0
447,0.5472392637969664,1,446,1.045186,35.710115627086665,3.8257,-0.05865,0.015401289,-0.0001241272727272,-2.4128e-05,-0.0002241019999999,0.979257489518188,3.496708446924801e-09,0,0,1,0,0,1,0
502,0.4930966469379379,1,500,1.0563,34.05342999019599,3.8257,-0.05865,0.017129933,-0.0001664242424242,2.9978999999999423e-05,0.0004421019999999,0.983028953892657,3.148154931067645e-09,0,0,1,0,0,1,0
110,0.1319612590783055,0,109,1.051483,35.22533609102459,3.8257,-0.05865,0.015225752,-3.1084848484873415e-05,-9.0460000000004e-06,-0.0001430979999999,1.0013570678952972,3.3912959001547183e-09,0,0,1,0,0,1,0
262,0.1987814166016848,0,261,1.060485,36.28256713905043,3.8257,-0.05865,0.015387593,-3.759393939390176e-05,4.478000000000468e-06,-0.00018108,0.99547267081445,3.624963911002944e-09,0,0,1,0,0,1,0
526,0.6355932203312882,1,525,1.041026,34.5460392431339,3.8257,-0.05865,0.01509719,-0.000105515151515,-2.527100000000032e-05,-0.000388153,0.9787197236713576,3.248384091776317e-09,0,0,1,0,0,1,0
491,0.7977161500685528,2,489,1.00512,36.39487413310583,3.8257,-0.05865,0.017516073,-0.0006178242424241,-2.6743999999998685e-05,7.967500000000127e-05,0.9265760051918936,3.650615421026271e-09,0,0,1,0,0,1,0
1913,0.948412698407994,2,1912,0.87462,34.03493465930351,3.7719,-0.0622,0.082641,0.0023621151515151,-0.0011649999999999,0.029429,0.8092556147416983,3.144446448073661e-09,1,0,0,0,1,0,0
482,0.4088586030629569,1,480,1.074701,32.92152579445937,3.8257,-0.05865,0.016671611,-0.0001615696969696,5.237999999997689e-06,-0.000196369,0.9951653915745764,2.9282926188891197e-09,0,0,1,0,0,1,0
621,0.5377276669511039,1,620,1.044182,37.08530316737796,3.8257,-0.05865,0.015555087,-5.681212121209784e-05,8.600000000000968e-06,-4.963899999999889e-05,0.975300431710046,3.8119223758139335e-09,0,0,1,0,0,1,0
133,0.1246431969540947,0,131,1.086612,32.684212375113454,3.8257,-0.05865,0.016994489,-5.319999999995771e-05,1.5900000000027004e-06,1.6262000000002996e-05,1.0033592680895385,2.883984714884598e-09,0,0,1,0,0,1,0
573,0.8145506419284657,2,571,1.008618,32.49739109011948,3.8257,-0.05865,0.017589085,-0.0006836242424242,-3.388000000000002e-06,0.001108401,0.9357840554000996,2.8495286887901916e-09,0,0,1,0,0,1,0
202,0.9710144927067142,2,201,0.882504,29.522636958473587,3.8257,-0.05865,0.018546328,-0.0005011393939393,-5.608000000000002e-05,0.001834802,0.9078661487309476,2.3484865325094675e-09,0,0,1,0,0,1,0
454,0.441520467831954,1,453,1.058639,37.46791136206347,3.8257,-0.05865,0.015671309,-4.442424242418584e-05,-5.896999999997765e-06,-4.51389999999996e-05,0.9884870617170058,3.904038558060913e-09,0,0,1,0,0,1,0
13,0.0113100848255295,0,12,1.068364,34.64151736304766,3.8257,-0.05865,0.014975531,0.0001659757575757,1.6935000000000908e-05,-0.0001927669999999,1.00389015846288,3.268138766686912e-09,0,0,1,0,0,1,0
164,0.1274433150889175,0,163,1.165712,34.03493465930351,3.8207,-0.0731,0.087665,-0.0007901636363635,-0.0012059999999999,0.049367,0.9335001129125512,3.144446448073661e-09,1,0,0,0,1,0,0
273,0.3838526912126933,1,271,1.071666,33.90926691876752,3.8257,-0.05865,0.016351122,-0.0001202121212121,1.7553000000000013e-05,0.0002787929999999,0.9924083032678188,3.119352605609922e-09,0,0,1,0,0,1,0
892,0.7497893849978957,2,890,1.044326,31.77851090301921,3.8257,-0.05865,0.01704222,3.1818181818151795e-05,3.747899999999999e-05,0.0002998659999999,0.9753775372680584,2.720366052854032e-09,0,0,1,0,0,1,0
19,0.0166512488435092,0,18,1.010328,34.03493465930351,3.8659,-0.0169,0.092106,-0.0004710181818182,-0.000525,0.0601909999999999,1.0003148483678377,3.144446448073661e-09,1,0,0,1,0,0,0
784,0.6121970289240641,1,783,0.966871,34.03493465930351,3.8227,-0.0839,0.086525,-0.0006568484848485,0.000557,0.048227,0.7742685909314405,3.144446448073661e-09,1,0,0,0,1,0,0
667,0.8181818181717668,2,666,0.996944,36.100238154398745,3.8257,-0.05865,0.01522458,-0.000404309090909,-4.7150000000006215e-06,-3.384200000000094e-05,0.9367978319946176,3.583663207613787e-09,0,0,1,0,0,1,0
